Adresse,Stimmart,Bezirksnummer,Bezirksname,Wahlbezirk,Wahlbezirksart,"Abgeordneten-
hauswahlkreis","Bundestags-
wahlkreis",OstWest,Wahlberechtigte insgesamt,Wahlberechtigte A1,Wahlberechtigte A2,Wahlberechtigte A3,Wähler,Wähler B1,Ungültige Stimmen,Gültige Stimmen,CDU,SPD,DIE LINKE,GRÜNE,AfD,PIRATEN,FDP,Die PARTEI,FREIE WÄHLER,ÖDP,BüSo,MLPD,SGP,B*,BGE,DiB,DKP,DM,Die Grauen,du.,MENSCHLICHE WELT,"Gesundheits-
forschung","Tierschutz-
partei",V-Partei³,DIE FRAUEN,EB Schirm,EB Felde-Bajerowitz,EB Fielsch,EB Wendt,EB Blume,EB Pape,EB Beckmann,MIETERPARTEI,NPD,EB Ritter,EB Hasel,EB Snelinski
09B2C,1,09,Treptow-Köpenick,2C,B,02,84,O,0,0,0,0,1044,1044,4,1040,208,142,451,58,105,0,38,24,7,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09B2D,1,09,Treptow-Köpenick,2D,B,02,84,O,0,0,0,0,1010,1010,12,998,140,138,442,74,114,0,30,40,8,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
09B2E,1,09,Treptow-Köpenick,2E,B,02,84,O,0,0,0,0,1273,1273,18,1255,209,167,552,105,129,0,49,18,9,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
09B2F,1,09,Treptow-Köpenick,2F,B,02,84,O,0,0,0,0,1632,1632,12,1620,310,232,755,55,152,0,62,29,16,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
09W301,1,09,Treptow-Köpenick,301,W,03,84,O,1755,1335,420,0,981,3,13,968,186,120,373,32,174,0,38,33,5,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09W302,1,09,Treptow-Köpenick,302,W,03,84,O,1900,1324,576,0,1020,5,18,1002,174,161,409,26,180,0,28,12,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09W303,1,09,Treptow-Köpenick,303,W,03,84,O,2839,2066,773,0,1414,6,26,1388,287,201,540,78,179,0,41,45,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
09W304,1,09,Treptow-Köpenick,304,W,03,84,O,1762,1410,352,0,1012,0,9,1003,164,153,369,40,185,0,34,36,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
09W305,1,09,Treptow-Köpenick,305,W,03,84,O,1946,1454,492,0,984,5,6,978,166,150,383,29,172,0,35,20,8,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
09W306,1,09,Treptow-Köpenick,306,W,03,84,O,1921,1458,463,0,1039,9,18,1021,205,142,369,63,169,0,31,27,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09W307,1,09,Treptow-Köpenick,307,W,03,84,O,1632,1326,306,0,840,0,14,826,126,110,312,40,181,0,20,18,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09W308,1,09,Treptow-Köpenick,308,W,03,84,O,2054,1549,505,0,1150,14,20,1130,263,154,344,40,229,0,63,21,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
09W309,1,09,Treptow-Köpenick,309,W,03,84,O,1357,988,369,0,726,8,1,725,176,94,224,32,147,0,28,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09W310,1,09,Treptow-Köpenick,310,W,03,84,O,1596,1124,472,0,938,6,10,928,271,106,306,39,146,0,40,11,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09W311,1,09,Treptow-Köpenick,311,W,03,84,O,1898,1371,527,0,1108,11,6,1102,280,150,389,36,164,0,48,25,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09W312,1,09,Treptow-Köpenick,312,W,03,84,O,1491,1166,325,0,909,3,18,891,224,118,241,27,213,0,39,14,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
09W313,1,09,Treptow-Köpenick,313,W,03,84,O,1998,1635,363,0,1130,3,18,1112,222,194,334,28,235,0,44,32,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
09W314,1,09,Treptow-Köpenick,314,W,03,84,O,1895,1535,360,0,969,3,14,955,169,157,300,32,222,0,24,30,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
09W315,1,09,Treptow-Köpenick,315,W,03,84,O,1411,1017,394,0,791,6,7,784,177,99,255,26,159,0,44,14,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09W316,1,09,Treptow-Köpenick,316,W,03,84,O,1693,1277,416,0,948,7,13,935,193,124,313,23,211,0,48,10,7,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09W317,1,09,Treptow-Köpenick,317,W,03,84,O,1116,821,295,0,622,0,8,614,122,81,214,26,135,0,20,7,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09W318,1,09,Treptow-Köpenick,318,W,03,84,O,1845,1634,211,0,816,8,17,799,112,128,252,30,202,0,33,28,6,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09W319,1,09,Treptow-Köpenick,319,W,03,84,O,848,596,252,0,442,0,4,438,117,47,120,15,109,0,13,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09W320,1,09,Treptow-Köpenick,320,W,03,84,O,1956,1671,285,0,992,6,16,976,166,168,307,19,238,0,29,23,11,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
09B3A,1,09,Treptow-Köpenick,3A,B,03,84,O,0,0,0,0,1693,1693,20,1673,330,258,752,70,164,0,42,33,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
09B3B,1,09,Treptow-Köpenick,3B,B,03,84,O,0,0,0,0,1751,1751,14,1737,361,239,690,105,193,0,73,48,10,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
09B3C,1,09,Treptow-Köpenick,3C,B,03,84,O,0,0,0,0,1635,1635,4,1631,373,199,609,88,239,0,76,28,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
09B3D,1,09,Treptow-Köpenick,3D,B,03,84,O,0,0,0,0,1172,1172,11,1161,285,143,395,32,195,0,60,23,16,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
09B3E,1,09,Treptow-Köpenick,3E,B,03,84,O,0,0,0,0,1077,1077,1,1076,238,133,440,39,148,0,53,12,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09W401,1,09,Treptow-Köpenick,401,W,04,84,O,2000,1506,494,0,1106,4,14,1092,224,139,370,31,225,0,65,21,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
09W402,1,09,Treptow-Köpenick,402,W,04,84,O,1708,1211,497,0,943,3,21,922,218,101,286,24,224,0,45,13,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09W403,1,09,Treptow-Köpenick,403,W,04,84,O,2189,1504,685,0,1118,9,18,1100,259,142,379,54,194,0,49,13,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09W404,1,09,Treptow-Köpenick,404,W,04,84,O,1582,1180,402,0,935,1,12,923,193,105,344,28,189,0,36,14,6,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
09W405,1,09,Treptow-Köpenick,405,W,04,84,O,1873,1290,583,0,1020,1,13,1007,263,136,308,18,194,0,62,16,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09W406,1,09,Treptow-Köpenick,406,W,04,84,O,1904,1466,438,0,1016,0,15,1001,158,150,402,45,175,0,37,15,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
09W407,1,09,Treptow-Köpenick,407,W,04,84,O,1498,1171,327,0,812,7,14,798,128,97,358,37,109,0,31,30,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09W408,1,09,Treptow-Köpenick,408,W,04,84,O,1333,981,352,0,702,3,11,691,144,99,264,21,109,0,24,20,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09W409,1,09,Treptow-Köpenick,409,W,04,84,O,1705,1223,482,0,784,0,10,774,113,132,288,19,163,0,27,21,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09W410,1,09,Treptow-Köpenick,410,W,04,84,O,1549,1389,160,0,738,3,14,724,91,94,235,24,198,0,21,28,13,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
09W411,1,09,Treptow-Köpenick,411,W,04,84,O,1336,988,348,0,749,5,10,739,149,119,279,15,123,0,35,9,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09W412,1,09,Treptow-Köpenick,412,W,04,84,O,2280,1724,556,0,1301,15,14,1287,247,210,449,55,222,0,63,25,11,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09W413,1,09,Treptow-Köpenick,413,W,04,84,O,1318,924,394,0,763,7,22,741,151,110,276,37,111,0,35,17,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09W414,1,09,Treptow-Köpenick,414,W,04,84,O,1493,1038,455,0,888,3,5,883,218,107,324,29,126,0,60,8,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
09W415,1,09,Treptow-Köpenick,415,W,04,84,O,799,547,252,0,468,6,6,462,107,59,128,22,85,0,47,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09W416,1,09,Treptow-Köpenick,416,W,04,84,O,839,632,207,0,528,11,4,524,129,61,176,18,77,0,41,8,7,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09W417,1,09,Treptow-Köpenick,417,W,04,84,O,391,259,132,0,214,1,0,214,59,28,66,5,33,0,15,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09W418,1,09,Treptow-Köpenick,418,W,04,84,O,2482,1762,720,0,1320,8,12,1308,257,169,527,80,187,0,43,35,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09W419,1,09,Treptow-Köpenick,419,W,04,84,O,1548,1236,312,0,862,7,14,848,144,108,350,61,114,0,33,22,8,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
09W420,1,09,Treptow-Köpenick,420,W,04,84,O,1163,873,290,0,587,3,15,572,72,77,233,28,106,0,16,29,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
09W421,1,09,Treptow-Köpenick,421,W,04,84,O,1877,1468,409,0,1020,2,20,1000,177,125,410,58,150,0,22,39,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
09W422,1,09,Treptow-Köpenick,422,W,04,84,O,1788,1194,594,0,908,2,8,900,232,131,335,38,118,0,28,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09B4A,1,09,Treptow-Köpenick,4A,B,04,84,O,0,0,0,0,1887,1887,16,1871,496,230,691,85,229,0,91,24,14,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
09B4B,1,09,Treptow-Köpenick,4B,B,04,84,O,0,0,0,0,1452,1452,18,1434,258,246,610,42,183,0,45,25,6,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
09B4C,1,09,Treptow-Köpenick,4C,B,04,84,O,0,0,0,0,1680,1680,7,1673,345,245,688,112,173,0,60,25,11,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
09B4D,1,09,Treptow-Köpenick,4D,B,04,84,O,0,0,0,0,1498,1498,13,1485,289,203,665,94,138,0,40,36,9,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
09B4E,1,09,Treptow-Köpenick,4E,B,04,84,O,0,0,0,0,1852,1852,14,1838,446,223,707,78,192,0,139,28,13,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
09W501,1,09,Treptow-Köpenick,501,W,05,84,O,1537,1179,358,0,812,4,9,803,135,102,346,49,109,0,38,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09W502,1,09,Treptow-Köpenick,502,W,05,84,O,2118,1674,444,0,1092,5,20,1072,196,181,397,41,184,0,26,29,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
09W503,1,09,Treptow-Köpenick,503,W,05,84,O,1232,925,307,0,666,1,11,655,107,110,267,10,138,0,14,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09W504,1,09,Treptow-Köpenick,504,W,05,84,O,1841,1394,447,0,1018,4,27,991,150,184,412,18,185,0,15,17,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
09W505,1,09,Treptow-Köpenick,505,W,05,84,O,1206,909,297,0,728,2,23,705,154,100,255,30,115,0,34,12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09W506,1,09,Treptow-Köpenick,506,W,05,84,O,1294,1020,274,0,669,0,11,658,99,103,248,18,147,0,14,12,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
09W507,1,09,Treptow-Köpenick,507,W,05,84,O,887,721,166,0,475,0,9,466,62,62,199,11,108,0,13,4,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09W508,1,09,Treptow-Köpenick,508,W,05,84,O,1415,1132,283,0,691,0,10,681,87,106,256,17,175,0,22,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
09W509,1,09,Treptow-Köpenick,509,W,05,84,O,1576,1254,322,0,833,2,16,817,139,118,295,37,160,0,23,24,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
09W510,1,09,Treptow-Köpenick,510,W,05,84,O,1346,1119,227,0,646,3,9,637,92,84,238,25,128,0,18,34,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
09W511,1,09,Treptow-Köpenick,511,W,05,84,O,1608,1165,443,0,939,3,16,923,170,125,356,43,184,0,26,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09W512,1,09,Treptow-Köpenick,512,W,05,84,O,2180,1596,584,0,1117,4,5,1112,222,133,382,34,255,0,47,19,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
09W513,1,09,Treptow-Köpenick,513,W,05,84,O,2106,1495,611,0,1046,2,19,1027,253,155,336,27,184,0,47,12,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
09W514,1,09,Treptow-Köpenick,514,W,05,84,O,2131,1632,499,0,1140,2,21,1119,217,164,430,26,218,0,27,18,10,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09W515,1,09,Treptow-Köpenick,515,W,05,84,O,2009,1380,629,0,1125,6,12,1113,258,153,391,49,172,0,65,19,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09W516,1,09,Treptow-Köpenick,516,W,05,84,O,1987,1445,542,0,1122,2,18,1104,249,100,383,21,246,0,67,16,9,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
09W517,1,09,Treptow-Köpenick,517,W,05,84,O,1997,1497,500,0,1241,0,12,1229,311,119,377,27,284,0,83,15,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09W518,1,09,Treptow-Köpenick,518,W,05,84,O,1578,1132,446,0,880,2,10,870,193,80,291,33,191,0,57,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
09B5A,1,09,Treptow-Köpenick,5A,B,05,84,O,0,0,0,0,1308,1308,16,1292,224,225,574,66,119,0,38,29,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
09B5B,1,09,Treptow-Köpenick,5B,B,05,84,O,0,0,0,0,1380,1380,4,1376,231,199,603,45,191,0,55,17,13,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
09B5C,1,09,Treptow-Köpenick,5C,B,05,84,O,0,0,0,0,1161,1161,16,1145,242,158,488,48,139,0,36,26,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09B5D,1,09,Treptow-Köpenick,5D,B,05,84,O,0,0,0,0,1601,1601,17,1584,375,248,663,48,167,0,55,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
09B5E,1,09,Treptow-Köpenick,5E,B,05,84,O,0,0,0,0,1365,1365,4,1361,348,105,488,43,233,0,99,24,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
09W601,1,09,Treptow-Köpenick,601,W,06,84,O,2006,1466,540,0,1063,7,23,1040,200,147,455,70,114,0,37,14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09W602,1,09,Treptow-Köpenick,602,W,06,84,O,1501,1102,399,0,858,0,13,845,159,122,343,78,77,0,38,22,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09W603,1,09,Treptow-Köpenick,603,W,06,84,O,1504,1109,395,0,885,6,10,875,155,111,392,52,107,0,33,15,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09W604,1,09,Treptow-Köpenick,604,W,06,84,O,2036,1454,582,0,1206,0,14,1192,237,146,474,108,147,0,46,24,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09W605,1,09,Treptow-Köpenick,605,W,06,84,O,2175,1541,634,0,1179,12,8,1171,202,171,519,58,144,0,58,9,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09W606,1,09,Treptow-Köpenick,606,W,06,84,O,1958,1454,504,0,1129,10,19,1110,226,155,487,50,132,0,36,17,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09W607,1,09,Treptow-Köpenick,607,W,06,84,O,1619,1188,431,0,886,6,12,874,124,123,374,61,131,0,26,23,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09W608,1,09,Treptow-Köpenick,608,W,06,84,O,2302,1533,769,0,1135,10,27,1108,184,152,492,50,154,0,33,13,21,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
09W609,1,09,Treptow-Köpenick,609,W,06,84,O,1629,1196,433,0,916,0,8,908,193,124,346,42,141,0,30,23,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09W610,1,09,Treptow-Köpenick,610,W,06,84,O,1372,1050,322,0,849,5,7,842,168,124,311,53,110,0,47,17,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09W611,1,09,Treptow-Köpenick,611,W,06,84,O,1718,1269,449,0,988,7,14,974,215,107,401,42,125,0,40,17,9,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
09W612,1,09,Treptow-Köpenick,612,W,06,84,O,2160,1613,547,0,1268,3,15,1253,241,182,474,44,229,0,45,23,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
09W613,1,09,Treptow-Köpenick,613,W,06,84,O,1311,993,318,0,646,0,11,635,103,107,253,25,95,0,23,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09W614,1,09,Treptow-Köpenick,614,W,06,84,O,2659,1943,716,0,1450,6,32,1418,261,223,542,38,268,0,54,18,9,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09W615,1,09,Treptow-Köpenick,615,W,06,84,O,1227,753,474,0,629,3,7,622,130,101,229,31,101,0,22,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09W616,1,09,Treptow-Köpenick,616,W,06,84,O,1566,1089,477,0,872,12,8,864,203,105,300,48,160,0,36,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09W617,1,09,Treptow-Köpenick,617,W,06,84,O,1908,1363,545,0,1116,6,3,1113,265,111,354,60,209,0,66,34,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09W618,1,09,Treptow-Köpenick,618,W,06,84,O,1494,1114,380,0,835,5,4,831,198,116,304,45,112,0,38,9,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09W619,1,09,Treptow-Köpenick,619,W,06,84,O,1387,1018,369,0,835,6,14,821,220,77,293,42,126,0,55,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09B6A,1,09,Treptow-Köpenick,6A,B,06,84,O,0,0,0,0,1743,1743,11,1732,338,208,767,156,145,0,70,30,11,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09B6B,1,09,Treptow-Köpenick,6B,B,06,84,O,0,0,0,0,1768,1768,15,1753,336,262,806,83,179,0,49,18,11,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
09B6C,1,09,Treptow-Köpenick,6C,B,06,84,O,0,0,0,0,1496,1496,14,1482,301,231,595,81,161,0,78,16,11,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
09B6D,1,09,Treptow-Köpenick,6D,B,06,84,O,0,0,0,0,1469,1469,15,1454,304,210,653,46,168,0,42,19,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
09B6E,1,09,Treptow-Köpenick,6E,B,06,84,O,0,0,0,0,2032,2032,20,2012,543,234,774,96,226,0,103,23,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10W101,1,10,Marzahn-Hellersdorf,101,W,01,85,O,1821,1605,216,0,812,1,29,783,104,133,247,21,223,0,26,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0
10W102,1,10,Marzahn-Hellersdorf,102,W,01,85,O,1072,874,198,0,555,1,10,545,99,71,175,8,144,0,25,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
10W103,1,10,Marzahn-Hellersdorf,103,W,01,85,O,1237,1072,165,0,510,2,9,501,63,71,144,18,163,0,17,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0
10W104,1,10,Marzahn-Hellersdorf,104,W,01,85,O,1398,1219,179,0,710,1,17,693,102,115,209,12,205,0,17,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0
10W105,1,10,Marzahn-Hellersdorf,105,W,01,85,O,1322,1157,165,0,639,0,16,623,110,94,165,23,186,0,22,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
10W106,1,10,Marzahn-Hellersdorf,106,W,01,85,O,1317,1180,137,0,638,0,14,624,94,96,197,14,182,0,14,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0
10W107,1,10,Marzahn-Hellersdorf,107,W,01,85,O,1665,1410,255,0,816,2,14,802,124,99,276,19,226,0,24,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0
10W108,1,10,Marzahn-Hellersdorf,108,W,01,85,O,1666,1482,184,0,706,0,12,694,102,112,222,14,183,0,32,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0
